"subscriptionId";"mgPath";"type";"id";"name";"location";"tags";"createdTime";"changedTime";"cafResourceNamingResult";"cafResourceNaming";"cafResourceNamingFriendlyName"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/routetables";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/mlz-rg-sharedservices-test/providers/microsoft.network/routetables/mlz-snet-sharedservices-test-routetable";"mlz-snet-sharedservices-test-routetable";"usgovvirginia";"@{resourcePrefix=mlz; resourceSuffix=test; DeploymentType=MissionLandingZoneARM}";"8/12/2022 4:01:43 PM";"8/12/2022 4:11:52 PM";"failed";"rt-";"Route table"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/virtualnetworks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/mlz-rg-sharedservices-test/providers/microsoft.network/virtualnetworks/mlz-vnet-sharedservices-test";"mlz-vnet-sharedservices-test";"usgovvirginia";"@{resourcePrefix=mlz; resourceSuffix=test; DeploymentType=MissionLandingZoneARM}";"8/12/2022 4:02:35 PM";"12/12/2022 10:40:20 PM";"failed";"vnet-";"Virtual network"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.storage/storageaccounts";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/mlz-rg-sharedservices-test/providers/microsoft.storage/storageaccounts/mlzstsvcsxb3qbhu6bpgt2";"mlzstsvcsxb3qbhu6bpgt2";"usgovvirginia";"@{resourcePrefix=mlz; resourceSuffix=test; DeploymentType=MissionLandingZoneARM}";"8/12/2022 4:01:41 PM";"8/12/2022 4:12:05 PM";"failed";"st, stvm";"Storage account, VM storage account"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.containerregistry/registries";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/myresourcegroup/providers/microsoft.containerregistry/registries/testacraz104";"testacraz104";"usgovvirginia";"";"9/29/2022 1:23:15 PM";"9/29/2022 1:33:17 PM";"failed";"cr";"Container registry"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.containerservice/managedclusters";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/myresourcegroup/providers/microsoft.containerservice/managedclusters/myk8cluster";"myk8cluster";"usgovvirginia";;"9/29/2022 1:23:11 PM";"9/29/2022 1:37:38 PM";"failed";"aks-";"AKS cluster"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networkwatchers";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_usdodcentral";"networkwatcher_usdodcentral";"usdodcentral";;"6/3/2022 5:25:09 PM";"6/3/2022 5:35:12 PM";"failed";"nw-";"Network Watcher"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networkwatchers";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_usdodeast";"networkwatcher_usdodeast";"usdodeast";;"6/3/2022 5:27:08 PM";"6/3/2022 5:37:11 PM";"failed";"nw-";"Network Watcher"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networkwatchers";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_usgovarizona";"networkwatcher_usgovarizona";"usgovarizona";;"10/20/2022 8:45:13 PM";"10/20/2022 8:55:15 PM";"failed";"nw-";"Network Watcher"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networkwatchers";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_usgovtexas";"networkwatcher_usgovtexas";"usgovtexas";;"8/31/2022 5:23:49 PM";"8/31/2022 5:33:53 PM";"failed";"nw-";"Network Watcher"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networkwatchers";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_usgovvirginia";"networkwatcher_usgovvirginia";"usgovvirginia";;"5/2/2022 2:34:26 PM";"5/2/2022 2:44:29 PM";"failed";"nw-";"Network Watcher"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.storage/storageaccounts";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-bkasrai/providers/microsoft.storage/storageaccounts/adls2sharepoint";"adls2sharepoint";"usgovvirginia";"";"8/31/2022 11:25:49 AM";"8/31/2022 11:36:08 AM";"failed";"st, stvm";"Storage account, VM storage account"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.synapse/workspaces";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-bkasrai/providers/microsoft.synapse/workspaces/syn-sharepoint";"syn-sharepoint";"usgovvirginia";"";"8/31/2022 11:26:09 AM";"8/31/2022 11:39:14 AM";"passed";"synw, syn";"Azure Synapse Analytics Workspaces, Azure Synapse Analytics"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/disks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-brooks/providers/microsoft.compute/disks/demo1_osdisk_1_b485016c9b9e453985b65cf9d54bc3b5";"demo1_osdisk_1_b485016c9b9e453985b65cf9d54bc3b5";"usgovvirginia";;"4/4/2023 5:22:53 PM";"4/4/2023 5:32:53 PM";"failed";"disk, osdisk";"Managed disk (data), Managed disk (OS)"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/virtualmachines";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-brooks/providers/microsoft.compute/virtualmachines/demo1";"demo1";"usgovvirginia";;"4/4/2023 5:22:52 PM";"4/4/2023 5:35:55 PM";"failed";"vm";"Virtual machine"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.devtestlab/schedules";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-brooks/providers/microsoft.devtestlab/schedules/shutdown-computevm-demo1";"shutdown-computevm-demo1";"usgovvirginia";;"4/4/2023 5:25:55 PM";"4/4/2023 5:35:56 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/bastionhosts";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-brooks/providers/microsoft.network/bastionhosts/demo-bastion";"demo-bastion";"usgovvirginia";"";"4/4/2023 5:26:56 PM";"4/4/2023 5:42:29 PM";"failed";"bas-";"Bastion"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networkinterfaces";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-brooks/providers/microsoft.network/networkinterfaces/demo1247";"demo1247";"usgovvirginia";;"4/4/2023 5:22:51 PM";"4/4/2023 5:32:53 PM";"failed";"nic-";"Network interface (NIC)"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networksecuritygroups";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-brooks/providers/microsoft.network/networksecuritygroups/demo1-nsg";"demo1-nsg";"usgovvirginia";;"4/4/2023 5:22:46 PM";"4/4/2023 5:32:56 PM";"failed";"nsg-";"Network security group (NSG)"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/publicipaddresses";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-brooks/providers/microsoft.network/publicipaddresses/burke-vnet-ip";"burke-vnet-ip";"usgovvirginia";"";"4/4/2023 5:26:53 PM";"4/4/2023 5:37:02 PM";"failed";"pip-";"Public IP address"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/publicipaddresses";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-brooks/providers/microsoft.network/publicipaddresses/demo1-ip";"demo1-ip";"usgovvirginia";;"4/4/2023 5:22:46 PM";"4/4/2023 5:32:54 PM";"failed";"pip-";"Public IP address"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/virtualnetworks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/rg-brooks/providers/microsoft.network/virtualnetworks/burke-vnet";"burke-vnet";"usgovvirginia";;"4/4/2023 5:22:46 PM";"4/4/2023 5:32:54 PM";"failed";"vnet-";"Virtual network"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.insights/privatelinkscopes";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.insights/privatelinkscopes/plscopescanny-log-operations-dev4686d1e1";"plscopescanny-log-operations-dev4686d1e1";"global";"";"3/8/2023 8:05:17 PM";"3/8/2023 8:15:18 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/azurefirewalls";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/azurefirewalls/scanny-afw-hub-dev";"scanny-afw-hub-dev";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:01:50 PM";"3/9/2023 12:45:09 AM";"failed";"afw-";"Firewall"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/firewallpolicies";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/firewallpolicies/scanny-afwp-hub-dev";"scanny-afwp-hub-dev";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:01:04 PM";"3/8/2023 8:11:22 PM";"failed";"waf, afwp-";"Web Application Firewall (WAF) policy, Firewall policy"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networkinterfaces";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/networkinterfaces/plscanny-log-operations-dev4686d1e1.nic.ad1a54fe-25d7-4015-a4c5-14b5cfb370af";"plscanny-log-operations-dev4686d1e1.nic.ad1a54fe-25d7-4015-a4c5-14b5cfb370af";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:05:48 PM";"3/8/2023 8:15:51 PM";"failed";"nic-";"Network interface (NIC)"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networksecuritygroups";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/networksecuritygroups/scanny-nsg-hub-dev";"scanny-nsg-hub-dev";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:00:45 PM";"3/8/2023 8:10:55 PM";"failed";"nsg-";"Network security group (NSG)"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.agentsvc.azure-automation.us";"privatelink.agentsvc.azure-automation.us";"global";;"3/8/2023 8:05:17 PM";"3/8/2023 8:15:52 PM";"failed";"pdnsz-";"DNS zone"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones/virtualnetworklinks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.agentsvc.azure-automation.us/virtualnetworklinks/privatelink.agentsvc.azure-automation.us-link";"privatelink.agentsvc.azure-automation.us/privatelink.agentsvc.azure-automation.us-link";"global";;"3/8/2023 8:07:43 PM";"3/8/2023 8:18:20 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.blob.core.usgovcloudapi.net";"privatelink.blob.core.usgovcloudapi.net";"global";;"3/8/2023 8:05:17 PM";"3/8/2023 8:15:55 PM";"failed";"pdnsz-";"DNS zone"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones/virtualnetworklinks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.blob.core.usgovcloudapi.net/virtualnetworklinks/privatelink.blob.core.usgovcloudapi.net-link";"privatelink.blob.core.usgovcloudapi.net/privatelink.blob.core.usgovcloudapi.net-link";"global";;"3/8/2023 8:08:18 PM";"3/8/2023 8:18:57 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.monitor.azure.us";"privatelink.monitor.azure.us";"global";;"3/8/2023 8:05:17 PM";"3/8/2023 8:15:58 PM";"failed";"pdnsz-";"DNS zone"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones/virtualnetworklinks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.monitor.azure.us/virtualnetworklinks/privatelink.monitor.azure.us-link";"privatelink.monitor.azure.us/privatelink.monitor.azure.us-link";"global";;"3/8/2023 8:05:58 PM";"3/8/2023 8:16:35 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.ods.opinsights.azure.us";"privatelink.ods.opinsights.azure.us";"global";;"3/8/2023 8:05:17 PM";"3/8/2023 8:15:55 PM";"failed";"pdnsz-";"DNS zone"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones/virtualnetworklinks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.ods.opinsights.azure.us/virtualnetworklinks/privatelink.ods.opinsights.azure.us-link";"privatelink.ods.opinsights.azure.us/privatelink.ods.opinsights.azure.us-link";"global";;"3/8/2023 8:07:07 PM";"3/8/2023 8:17:40 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.oms.opinsights.azure.us";"privatelink.oms.opinsights.azure.us";"global";;"3/8/2023 8:05:18 PM";"3/8/2023 8:15:57 PM";"failed";"pdnsz-";"DNS zone"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privatednszones/virtualnetworklinks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privatednszones/privatelink.oms.opinsights.azure.us/virtualnetworklinks/privatelink.oms.opinsights.azure.us-link";"privatelink.oms.opinsights.azure.us/privatelink.oms.opinsights.azure.us-link";"global";;"3/8/2023 8:06:32 PM";"3/8/2023 8:17:07 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/privateendpoints";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/privateendpoints/plscanny-log-operations-dev4686d1e1";"plscanny-log-operations-dev4686d1e1";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:05:36 PM";"3/8/2023 8:16:24 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/publicipaddresses";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/publicipaddresses/scanny-pip-afw-client-dev";"scanny-pip-afw-client-dev";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:00:47 PM";"3/8/2023 8:10:58 PM";"failed";"pip-";"Public IP address"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/publicipaddresses";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/publicipaddresses/scanny-pip-afw-mgmt-dev";"scanny-pip-afw-mgmt-dev";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:00:45 PM";"3/8/2023 8:10:53 PM";"failed";"pip-";"Public IP address"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/routetables";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/routetables/scanny-snet-hub-dev-routetable";"scanny-snet-hub-dev-routetable";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:04:57 PM";"3/8/2023 8:15:07 PM";"failed";"rt-";"Route table"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/virtualnetworks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.network/virtualnetworks/scanny-vnet-hub-dev";"scanny-vnet-hub-dev";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:00:44 PM";"3/8/2023 8:10:55 PM";"failed";"vnet-";"Virtual network"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.storage/storageaccounts";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-hub-dev/providers/microsoft.storage/storageaccounts/scannysthubqjgwri4s4xu5";"scannysthubqjgwri4s4xu5";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:00:08 PM";"3/8/2023 8:10:31 PM";"failed";"st, stvm";"Storage account, VM storage account"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networksecuritygroups";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-identity-dev/providers/microsoft.network/networksecuritygroups/scanny-nsg-identity-dev";"scanny-nsg-identity-dev";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:09:58 PM";"3/8/2023 8:20:09 PM";"failed";"nsg-";"Network security group (NSG)"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/routetables";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-identity-dev/providers/microsoft.network/routetables/scanny-snet-identity-dev-routetable";"scanny-snet-identity-dev-routetable";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:09:18 PM";"3/8/2023 8:19:29 PM";"failed";"rt-";"Route table"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/virtualnetworks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-identity-dev/providers/microsoft.network/virtualnetworks/scanny-vnet-identity-dev";"scanny-vnet-identity-dev";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:10:12 PM";"3/8/2023 8:20:23 PM";"failed";"vnet-";"Virtual network"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.storage/storageaccounts";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-identity-dev/providers/microsoft.storage/storageaccounts/scannystidqjgwri4s4xu52";"scannystidqjgwri4s4xu52";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:09:17 PM";"3/8/2023 8:19:40 PM";"failed";"st, stvm";"Storage account, VM storage account"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/networksecuritygroups";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-operations-dev/providers/microsoft.network/networksecuritygroups/scanny-nsg-operations-dev";"scanny-nsg-operations-dev";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:09:50 PM";"3/8/2023 8:19:59 PM";"failed";"nsg-";"Network security group (NSG)"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.network/routetables";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/scanny-rg-operations-dev/providers/microsoft.network/routetables/scanny-snet-operations-dev-routetable";"scanny-snet-operations-dev-routetable";"usgovvirginia";"@{resourcePrefix=scanny; resourceSuffix=dev; DeploymentType=MissionLandingZoneARM}";"3/8/2023 8:09:16 PM";"3/8/2023 8:19:29 PM";"failed";"rt-";"Route table"
